trial,epoch,winRate,tieRate
56,20,0.9,0.08
56,22,0.92,0.06
56,24,0.92,0.06
56,26,0.8,0.16
56,28,0.82,0.16
56,30,0.9,0.08
56,32,0.84,0.12
56,34,0.94,0.04
56,36,0.94,0.06
56,38,0.88,0.08
56,40,0.9,0.08
56,42,0.88,0.12
56,44,0.9,0.1
56,46,0.9,0.06
56,48,0.9,0.08
57,0,0.24,0.0
57,2,0.88,0.1
57,4,0.84,0.16
57,6,0.18,0.0
57,8,0.88,0.1
57,10,0.24,0.0
57,12,0.1,0.0
57,14,0.22,0.0
57,16,0.92,0.08
57,18,0.86,0.1
57,20,0.96,0.04
57,22,0.92,0.04
57,24,0.92,0.06
57,26,0.76,0.18
57,28,0.9,0.1
57,30,0.86,0.1
57,32,0.84,0.1
57,34,0.94,0.04
57,36,0.84,0.16
57,38,0.88,0.12
57,40,0.92,0.06
57,42,0.9,0.08
57,44,0.88,0.08
57,46,0.9,0.06
57,48,0.86,0.14
58,0,0.0,0.76
58,2,0.94,0.06
58,4,0.22,0.0
58,6,0.14,0.0
58,8,0.24,0.0
58,10,0.86,0.14
58,12,0.36,0.0
58,14,0.9,0.08
58,16,0.94,0.04
58,18,0.14,0.0
58,20,0.86,0.1
58,22,0.94,0.06
58,24,0.86,0.12
58,26,0.88,0.08
58,28,0.78,0.2
58,30,0.98,0.02
58,32,0.82,0.14
58,34,0.92,0.06
58,36,0.78,0.14
58,38,0.96,0.04
58,40,0.9,0.1
58,42,0.86,0.1
58,44,0.96,0.02
58,46,0.9,0.08
58,48,0.94,0.04
59,0,0.86,0.1
59,2,0.26,0.0
59,4,0.0,0.76
59,6,0.0,0.8
59,8,0.0,0.7
59,10,0.28,0.0
59,12,0.18,0.0
59,14,0.18,0.0
59,16,0.36,0.0
59,18,0.22,0.0
59,20,0.28,0.0
59,22,0.24,0.0
59,24,0.22,0.0
59,26,0.14,0.0
59,28,0.2,0.0
59,30,0.18,0.0
59,32,0.12,0.0
59,34,0.18,0.0
59,36,0.04,0.0
59,38,0.2,0.0
59,40,0.28,0.0
59,42,0.26,0.0
59,44,0.24,0.0
59,46,0.14,0.0
59,48,0.2,0.0
60,0,0.3,0.0
60,2,0.26,0.0
60,4,0.2,0.0
60,6,0.32,0.0
60,8,0.0,0.88
60,10,0.18,0.0
60,12,0.0,0.84
60,14,0.28,0.0
60,16,0.22,0.0
60,18,0.26,0.0
60,20,0.86,0.12
60,22,0.88,0.1
60,24,0.88,0.12
60,26,0.9,0.1
60,28,0.92,0.06
60,30,0.88,0.1
60,32,0.94,0.04
60,34,0.96,0.04
60,36,0.84,0.12
60,38,0.84,0.12
60,40,0.78,0.16
60,42,0.86,0.12
60,44,0.94,0.04
60,46,0.9,0.1
60,48,0.92,0.08
61,0,0.2,0.0
61,2,0.86,0.12
61,4,0.0,0.8
61,6,0.94,0.06
61,8,0.2,0.0
61,10,0.88,0.1
61,12,0.22,0.0
61,14,0.86,0.12
61,16,0.26,0.0
61,18,0.18,0.0
61,20,0.3,0.0
61,22,0.9,0.08
61,24,0.9,0.1
61,26,0.8,0.16
61,28,0.86,0.1
61,30,0.94,0.02
61,32,0.9,0.08
61,34,0.84,0.12
61,36,0.9,0.08
61,38,0.88,0.08
61,40,0.8,0.18
61,42,0.84,0.14
61,44,0.92,0.08
61,46,0.8,0.16
61,48,0.92,0.08
62,0,0.0,0.74
62,2,0.0,0.7
62,4,0.2,0.0
62,6,0.26,0.0
62,8,0.34,0.0
62,10,0.82,0.16
62,12,0.18,0.0
62,14,0.86,0.14
62,16,0.9,0.08
62,18,0.24,0.0
62,20,0.26,0.0
62,22,0.22,0.0
62,24,0.2,0.0
62,26,0.34,0.0
62,28,0.2,0.0
62,30,0.96,0.02
62,32,0.18,0.0
62,34,0.3,0.0
62,36,0.16,0.0
62,38,0.22,0.0
62,40,0.2,0.0
62,42,0.2,0.0
62,44,0.26,0.0
62,46,0.16,0.0
62,48,0.28,0.0
63,0,0.26,0.0
63,2,0.96,0.02
63,4,0.18,0.0
63,6,0.32,0.0
63,8,0.0,0.78
63,10,0.28,0.0
63,12,0.22,0.0
63,14,0.16,0.0
63,16,0.26,0.0
63,18,0.86,0.12
63,20,0.82,0.16
63,22,0.84,0.14
63,24,0.92,0.08
63,26,0.88,0.08
63,28,0.88,0.08
63,30,0.9,0.08
63,32,0.84,0.12
63,34,0.94,0.06
63,36,0.84,0.12
63,38,0.92,0.02
63,40,0.92,0.04
63,42,0.94,0.04
63,44,0.82,0.16
63,46,0.86,0.1
63,48,0.86,0.14
64,0,0.26,0.0
64,2,0.9,0.08
64,4,0.2,0.0
64,6,0.78,0.18
64,8,0.2,0.0
64,10,0.24,0.0
64,12,0.34,0.0
64,14,0.3,0.0
64,16,0.3,0.0
64,18,0.34,0.0
64,20,0.18,0.0
64,22,0.3,0.0
64,24,0.38,0.0
64,26,0.26,0.0
64,28,0.32,0.0
64,30,0.28,0.0
64,32,0.24,0.0
64,34,0.32,0.0
64,36,0.38,0.0
64,38,0.24,0.0
64,40,0.44,0.0
64,42,0.2,0.0
64,44,0.34,0.0
64,46,0.2,0.0
64,48,0.28,0.0
65,0,0.26,0.0
65,2,0.24,0.0
65,4,0.88,0.12
65,6,0.1,0.0
65,8,0.3,0.0
65,10,0.16,0.0
65,12,0.18,0.0
65,14,0.0,0.68
65,16,0.22,0.0
65,18,0.16,0.0
65,20,0.18,0.0
65,22,0.12,0.0
65,24,0.94,0.02
65,26,0.92,0.06
65,28,0.16,0.0
65,30,0.26,0.0
65,32,0.1,0.0
65,34,0.9,0.06
65,36,0.86,0.12
65,38,0.9,0.08
65,40,0.84,0.1
65,42,0.24,0.0
65,44,0.24,0.0
65,46,0.22,0.0
65,48,0.26,0.0
66,0,0.0,0.8
66,2,0.0,0.76
66,4,0.0,0.7
66,6,0.0,0.74
66,8,0.4,0.0
66,10,0.24,0.0
66,12,0.0,0.88
66,14,0.22,0.0
66,16,0.88,0.08
66,18,0.88,0.06
66,20,0.88,0.08
66,22,0.18,0.0
66,24,0.26,0.0
66,26,0.2,0.0
66,28,0.2,0.0
66,30,0.2,0.0
66,32,0.24,0.0
66,34,0.14,0.0
66,36,0.14,0.0
66,38,0.26,0.0
66,40,0.34,0.0
66,42,0.26,0.0
66,44,0.26,0.0
66,46,0.16,0.0
66,48,0.22,0.0
67,0,0.0,0.66
67,2,0.78,0.2
67,4,0.22,0.0
67,6,0.94,0.04
67,8,0.22,0.0
67,10,0.36,0.0
67,12,0.88,0.12
67,14,0.92,0.04
67,16,0.8,0.2
67,18,0.94,0.06
67,20,0.9,0.1
67,22,0.86,0.1
67,24,0.86,0.1
67,26,0.26,0.0
67,28,0.24,0.0
67,30,0.18,0.0
67,32,0.18,0.0
67,34,0.24,0.0
67,36,0.2,0.0
67,38,0.2,0.0
67,40,0.28,0.0
67,42,0.1,0.0
67,44,0.2,0.0
67,46,0.3,0.0
67,48,0.14,0.0
68,0,0.96,0.04
68,2,0.2,0.0
68,4,0.24,0.0
68,6,0.14,0.0
68,8,0.22,0.0
68,10,0.18,0.0
68,12,0.86,0.14
68,14,0.8,0.16
68,16,0.92,0.04
68,18,0.9,0.08
68,20,0.14,0.0
68,22,0.2,0.0
68,24,0.12,0.0
68,26,0.26,0.0
68,28,0.86,0.1
68,30,0.9,0.04
68,32,0.92,0.06
68,34,0.88,0.06
68,36,0.92,0.06
68,38,0.88,0.12
68,40,0.8,0.2
68,42,0.92,0.04
68,44,0.84,0.16
68,46,0.9,0.08
68,48,0.9,0.1
69,0,0.2,0.0
69,2,0.0,0.68
69,4,0.06,0.0
69,6,0.22,0.0
69,8,0.2,0.0
69,10,0.24,0.0
69,12,0.16,0.0
69,14,0.22,0.0
69,16,0.2,0.0
69,18,0.24,0.0
69,20,0.34,0.0
69,22,0.3,0.0
69,24,0.26,0.0
69,26,0.18,0.0
69,28,0.18,0.0
69,30,0.32,0.0
69,32,0.14,0.0
69,34,0.18,0.0
69,36,0.3,0.0
69,38,0.26,0.0
69,40,0.24,0.0
69,42,0.22,0.0
69,44,0.24,0.0
69,46,0.18,0.0
69,48,0.3,0.0
70,0,0.0,0.76
70,2,0.2,0.0
70,4,0.9,0.08
70,6,0.22,0.0
70,8,0.92,0.08
70,10,0.9,0.06
70,12,0.9,0.08
70,14,0.88,0.1
70,16,0.2,0.0
70,18,0.28,0.0
70,20,0.18,0.0
70,22,0.2,0.0
70,24,0.18,0.0
70,26,0.22,0.0
70,28,0.12,0.0
70,30,0.26,0.0
70,32,0.28,0.0
70,34,0.22,0.0
70,36,0.2,0.0
70,38,0.14,0.0
70,40,0.28,0.0
70,42,0.24,0.0
70,44,0.32,0.0
70,46,0.24,0.0
70,48,0.16,0.0
71,0,0.82,0.14
71,2,0.0,0.7
71,4,0.18,0.0
71,6,0.92,0.04
71,8,0.88,0.1
71,10,0.2,0.0
71,12,0.32,0.0
71,14,0.3,0.0
71,16,0.18,0.0
71,18,0.1,0.0
71,20,0.26,0.0
71,22,0.18,0.0
71,24,0.2,0.0
71,26,0.4,0.0
71,28,0.26,0.0
71,30,0.16,0.0
71,32,0.26,0.0
71,34,0.26,0.0
71,36,0.18,0.0
71,38,0.36,0.0
71,40,0.2,0.0
71,42,0.34,0.0
71,44,0.2,0.0
71,46,0.32,0.0
71,48,0.24,0.0
72,0,0.86,0.14
72,2,0.0,0.68
72,4,0.22,0.0
72,6,0.32,0.0
72,8,0.9,0.1
72,10,0.88,0.1
72,12,0.92,0.06
72,14,0.2,0.0
72,16,0.18,0.0
72,18,0.92,0.06
72,20,0.88,0.08
72,22,0.88,0.1
72,24,0.26,0.0
72,26,0.3,0.0
72,28,0.32,0.0
72,30,0.88,0.06
72,32,0.32,0.0
72,34,0.3,0.0
72,36,0.94,0.04
72,38,0.92,0.04
72,40,0.28,0.0
72,42,0.3,0.0
72,44,0.94,0.04
72,46,0.92,0.04
72,48,0.94,0.04
73,0,0.38,0.0
73,2,0.0,0.82
73,4,0.22,0.0
73,6,0.2,0.0
73,8,0.0,0.74
73,10,0.86,0.1
73,12,0.92,0.08
73,14,0.92,0.08
73,16,0.84,0.16
73,18,0.84,0.12
73,20,0.92,0.06
73,22,0.82,0.12
73,24,0.94,0.06
73,26,0.86,0.14
73,28,0.9,0.1
73,30,0.9,0.1
73,32,0.92,0.04
73,34,0.9,0.08
73,36,0.92,0.06
73,38,0.88,0.1
73,40,0.9,0.08
73,42,0.94,0.06
73,44,0.9,0.08
73,46,0.92,0.06
73,48,0.9,0.1
74,0,0.0,0.76
74,2,0.28,0.0
74,4,0.16,0.0
74,6,0.34,0.0
74,8,0.2,0.0
74,10,0.22,0.0
74,12,0.2,0.0
74,14,0.44,0.0
74,16,0.22,0.0
74,18,0.18,0.0
74,20,0.1,0.0
74,22,0.24,0.0
74,24,0.26,0.0
74,26,0.14,0.0
74,28,0.1,0.0
74,30,0.26,0.0
74,32,0.2,0.0
74,34,0.22,0.0
74,36,0.24,0.0
74,38,0.14,0.0
74,40,0.28,0.0
74,42,0.16,0.0
74,44,0.16,0.0
74,46,0.2,0.0
74,48,0.12,0.0
75,0,0.88,0.1
75,2,0.0,0.74
75,4,0.3,0.0
75,6,0.2,0.0
75,8,0.18,0.0
75,10,0.96,0.04
75,12,0.9,0.1
75,14,0.86,0.1
75,16,0.84,0.1
75,18,0.84,0.16
75,20,0.9,0.08
75,22,0.92,0.08
75,24,0.96,0.04
75,26,0.9,0.1
75,28,0.94,0.06
75,30,0.94,0.06
75,32,0.92,0.08
75,34,0.92,0.08
75,36,0.9,0.08
75,38,0.9,0.1
75,40,0.9,0.1
75,42,0.94,0.04
75,44,0.82,0.14
75,46,0.94,0.06
75,48,0.98,0.0
76,0,0.84,0.14
76,2,0.0,0.88
76,4,0.0,0.7
76,6,0.92,0.04
76,8,0.88,0.12
76,10,0.14,0.0
76,12,0.88,0.1
76,14,0.9,0.08
76,16,0.98,0.02
76,18,0.94,0.04
76,20,0.24,0.0
76,22,0.86,0.1
76,24,0.92,0.08
76,26,0.92,0.08
76,28,0.86,0.1
76,30,0.9,0.08
76,32,0.86,0.1
76,34,0.86,0.1
76,36,0.96,0.04
76,38,0.92,0.06
76,40,0.84,0.14
76,42,0.86,0.12
76,44,0.9,0.08
76,46,0.96,0.04
76,48,0.92,0.08
77,0,0.34,0.0
77,2,0.0,0.76
77,4,0.12,0.0
77,6,0.84,0.12
77,8,0.26,0.0
77,10,0.94,0.02
77,12,0.22,0.0
77,14,0.9,0.08
77,16,0.14,0.0
77,18,0.16,0.0
77,20,0.86,0.14
77,22,0.84,0.16
77,24,0.22,0.0
77,26,0.18,0.0
77,28,0.9,0.08
77,30,0.88,0.12
77,32,0.88,0.1
77,34,0.94,0.06
77,36,0.94,0.06
77,38,0.92,0.06
77,40,0.92,0.08
77,42,0.94,0.04
77,44,0.98,0.02
77,46,0.88,0.1
77,48,0.92,0.08
78,0,0.0,0.74
78,2,0.0,0.8
78,4,0.22,0.0
78,6,0.2,0.0
78,8,0.3,0.0
78,10,0.16,0.0
78,12,0.78,0.2
78,14,0.2,0.0
78,16,0.28,0.0
78,18,0.0,0.88
78,20,0.9,0.08
78,22,0.18,0.0
78,24,0.24,0.0
78,26,0.16,0.0
78,28,0.24,0.0
78,30,0.34,0.0
78,32,0.14,0.0
78,34,0.24,0.0
78,36,0.2,0.0
78,38,0.24,0.0
78,40,0.28,0.0
78,42,0.26,0.0
78,44,0.18,0.0
78,46,0.28,0.0
78,48,0.2,0.0
79,0,0.22,0.0
79,2,0.86,0.08
79,4,0.3,0.0
79,6,0.28,0.0
79,8,0.98,0.0
79,10,0.16,0.0
79,12,0.82,0.1
79,14,0.84,0.1
79,16,0.18,0.0
79,18,0.2,0.0
79,20,0.18,0.0
79,22,0.9,0.1
79,24,0.86,0.08
79,26,0.86,0.12
79,28,0.92,0.08
79,30,0.84,0.14
79,32,0.94,0.06
79,34,0.9,0.06
79,36,0.82,0.12
79,38,0.82,0.18
79,40,0.94,0.02
79,42,0.84,0.12
79,44,0.36,0.0
79,46,0.34,0.0
79,48,0.14,0.0
80,0,0.92,0.06
80,2,0.9,0.08
80,4,0.28,0.0
80,6,0.18,0.0
80,8,0.9,0.08
80,10,0.88,0.12
80,12,0.22,0.0
80,14,0.24,0.0
80,16,0.14,0.0
80,18,0.12,0.0
80,20,0.22,0.0
80,22,0.18,0.0
80,24,0.16,0.0
80,26,0.18,0.0
80,28,0.18,0.0
80,30,0.26,0.0
80,32,0.26,0.0
80,34,0.26,0.0
80,36,0.22,0.0
80,38,0.22,0.0
80,40,0.14,0.0
80,42,0.06,0.0
80,44,0.14,0.0
80,46,0.2,0.0
80,48,0.14,0.0
81,0,0.9,0.04
81,2,0.26,0.0
81,4,0.38,0.0
81,6,0.0,0.72
81,8,0.22,0.0
81,10,0.88,0.08
81,12,0.88,0.12
81,14,0.84,0.08
81,16,0.88,0.1
81,18,0.88,0.08
81,20,0.88,0.1
81,22,0.94,0.04
81,24,0.92,0.08
81,26,0.98,0.02
81,28,0.96,0.04
81,30,0.86,0.1
81,32,0.9,0.08
81,34,0.94,0.04
81,36,0.92,0.08
81,38,0.88,0.12
81,40,0.84,0.14
81,42,0.94,0.06
81,44,0.84,0.14
81,46,0.86,0.12
81,48,0.82,0.12
82,0,0.0,0.72
82,2,0.92,0.08
82,4,0.38,0.0
82,6,0.18,0.0
82,8,0.92,0.04
82,10,0.12,0.0
82,12,0.92,0.06
82,14,0.88,0.1
82,16,0.82,0.1
82,18,0.82,0.12
82,20,0.88,0.1
82,22,0.88,0.1
82,24,0.9,0.08
82,26,0.8,0.16
82,28,0.78,0.18
82,30,0.9,0.08
82,32,0.96,0.04
82,34,0.92,0.06
82,36,0.88,0.1
82,38,0.86,0.12
82,40,0.88,0.12
82,42,0.86,0.06
82,44,0.88,0.1
82,46,0.98,0.02
82,48,0.92,0.08
83,0,0.24,0.0
83,2,0.88,0.1
83,4,0.92,0.08
83,6,0.22,0.0
83,8,0.9,0.1
83,10,0.22,0.0
83,12,0.44,0.0
83,14,0.12,0.0
83,16,0.28,0.0
83,18,0.92,0.08
83,20,0.0,0.78
83,22,0.9,0.06
83,24,0.9,0.08
83,26,0.82,0.16
83,28,0.88,0.1
83,30,0.92,0.08
83,32,0.92,0.08
83,34,0.86,0.12
83,36,0.88,0.1
83,38,0.88,0.12
83,40,0.88,0.08
83,42,0.86,0.14
83,44,0.84,0.14
83,46,0.92,0.06
83,48,0.92,0.08
84,0,0.36,0.0
84,2,0.24,0.0
84,4,0.28,0.0
84,6,0.26,0.0
84,8,0.0,0.74
84,10,0.0,0.82
84,12,0.88,0.1
84,14,0.2,0.0
84,16,0.2,0.0
84,18,0.24,0.0
84,20,0.3,0.0
84,22,0.86,0.1
84,24,0.3,0.0
84,26,0.84,0.14
84,28,0.88,0.06
84,30,0.96,0.0
84,32,0.88,0.1
84,34,0.84,0.16
84,36,0.92,0.06
84,38,0.84,0.16
84,40,0.92,0.08
84,42,0.36,0.0
84,44,0.92,0.08
84,46,0.94,0.06
84,48,0.3,0.0
85,0,0.3,0.0
85,2,0.9,0.08
85,4,0.0,0.76
85,6,0.2,0.0
85,8,0.84,0.1
85,10,0.18,0.0
85,12,0.06,0.0
85,14,0.28,0.0
85,16,0.34,0.0
85,18,0.22,0.0
85,20,0.16,0.0
85,22,0.2,0.0
85,24,0.32,0.0
85,26,0.16,0.0
85,28,0.18,0.0
85,30,0.18,0.0
85,32,0.22,0.0
85,34,0.2,0.0
85,36,0.2,0.0
85,38,0.22,0.0
85,40,0.2,0.0
85,42,0.24,0.0
85,44,0.2,0.0
85,46,0.12,0.0
85,48,0.16,0.0
86,0,0.22,0.0
86,2,0.0,0.66
86,4,0.0,0.74
86,6,0.0,0.84
86,8,0.36,0.0
86,10,0.34,0.0
86,12,0.9,0.1
86,14,0.94,0.04
86,16,0.24,0.0
86,18,0.24,0.0
86,20,0.88,0.1
86,22,0.88,0.08
86,24,0.86,0.1
86,26,0.92,0.08
86,28,0.92,0.08
86,30,0.9,0.1
86,32,0.92,0.08
86,34,0.98,0.02
86,36,0.84,0.12
86,38,0.96,0.0
86,40,0.98,0.02
86,42,0.94,0.06
86,44,0.88,0.1
86,46,0.98,0.02
86,48,0.86,0.1
87,0,0.0,0.74
87,2,0.22,0.0
87,4,0.3,0.0
87,6,0.0,0.76
87,8,0.0,0.8
87,10,0.0,0.68
87,12,0.14,0.0
87,14,0.0,0.7
87,16,0.0,0.76
87,18,0.0,0.82
87,20,0.18,0.0
87,22,0.24,0.0
87,24,0.2,0.0
87,26,0.16,0.0
87,28,0.26,0.0
87,30,0.38,0.0
87,32,0.82,0.16
87,34,0.86,0.12
87,36,0.84,0.14
87,38,0.86,0.1
87,40,0.96,0.02
87,42,0.9,0.08
87,44,0.86,0.12
87,46,0.88,0.08
87,48,0.88,0.1
88,0,0.2,0.0
88,2,0.16,0.0
88,4,0.24,0.0
88,6,0.32,0.0
88,8,0.22,0.0
88,10,0.24,0.0
88,12,1.0,0.0
88,14,0.26,0.0
88,16,0.18,0.0
88,18,0.16,0.0
88,20,0.14,0.0
88,22,0.16,0.0
88,24,0.36,0.0
88,26,0.22,0.0
88,28,0.24,0.0
88,30,0.14,0.0
88,32,0.24,0.0
88,34,0.26,0.0
88,36,0.26,0.0
88,38,0.18,0.0
88,40,0.24,0.0
88,42,0.14,0.0
88,44,0.18,0.0
88,46,0.2,0.0
88,48,0.18,0.0
89,0,0.0,0.86
89,2,0.26,0.0
89,4,0.26,0.0
89,6,0.94,0.04
89,8,0.38,0.0
89,10,0.22,0.0
89,12,0.26,0.0
89,14,0.24,0.0
89,16,0.3,0.0
89,18,0.12,0.0
89,20,0.18,0.0
89,22,0.3,0.0
89,24,0.18,0.0
89,26,0.16,0.0
89,28,0.22,0.0
89,30,0.22,0.0
89,32,0.14,0.0
89,34,0.2,0.0
89,36,0.24,0.0
89,38,0.28,0.0
89,40,0.2,0.0
89,42,0.12,0.0
89,44,0.14,0.0
89,46,0.24,0.0
89,48,0.16,0.0
90,0,0.26,0.0
90,2,0.0,0.82
90,4,0.84,0.14
90,6,0.36,0.0
90,8,0.28,0.0
90,10,0.9,0.1
90,12,0.22,0.0
90,14,0.18,0.0
90,16,0.24,0.0
90,18,0.2,0.0
90,20,0.88,0.1
90,22,0.82,0.16
90,24,0.88,0.1
90,26,0.9,0.08
90,28,0.94,0.06
90,30,0.86,0.1
90,32,0.92,0.06
90,34,0.96,0.04
90,36,0.28,0.0
90,38,0.22,0.0
90,40,0.24,0.0
90,42,0.28,0.0
90,44,0.22,0.0
90,46,0.24,0.0
90,48,0.14,0.0
91,0,0.8,0.14
91,2,0.2,0.0
91,4,0.2,0.0
91,6,0.88,0.08
91,8,0.12,0.0
91,10,0.9,0.1
91,12,0.2,0.0
91,14,0.2,0.0
91,16,0.28,0.0
91,18,0.3,0.0
91,20,0.24,0.0
91,22,0.92,0.08
91,24,0.88,0.08
91,26,0.98,0.02
91,28,0.94,0.06
91,30,0.94,0.06
91,32,0.86,0.1
91,34,0.96,0.02
91,36,0.28,0.0
91,38,0.36,0.0
91,40,0.3,0.0
91,42,0.26,0.0
91,44,0.28,0.0
91,46,0.34,0.0
91,48,0.88,0.06
92,0,0.86,0.12
92,2,0.26,0.0
92,4,0.2,0.0
92,6,0.88,0.1
92,8,0.32,0.0
92,10,0.24,0.0
92,12,0.32,0.0
92,14,0.22,0.0
92,16,0.26,0.0
92,18,0.26,0.0
92,20,0.2,0.0
92,22,0.86,0.06
92,24,0.96,0.04
92,26,0.8,0.2
92,28,0.9,0.06
92,30,0.92,0.06
92,32,0.88,0.08
92,34,0.86,0.12
92,36,0.84,0.12
92,38,0.92,0.08
92,40,0.86,0.1
92,42,0.92,0.06
92,44,0.78,0.18
92,46,0.88,0.12
92,48,0.82,0.16
93,0,0.0,0.76
93,2,0.92,0.08
93,4,0.0,0.82
93,6,0.26,0.0
93,8,0.86,0.12
93,10,0.88,0.08
93,12,0.18,0.0
93,14,0.9,0.08
93,16,0.28,0.0
93,18,0.9,0.08
93,20,0.16,0.0
93,22,0.18,0.0
93,24,0.96,0.04
93,26,0.88,0.06
93,28,0.28,0.0
93,30,0.86,0.12
93,32,0.88,0.08
93,34,0.86,0.12
93,36,0.92,0.06
93,38,0.92,0.06
93,40,0.86,0.12
93,42,0.86,0.1
93,44,0.8,0.16
93,46,0.84,0.16
93,48,0.92,0.06
94,0,0.34,0.0
94,2,0.86,0.14
94,4,0.86,0.1
94,6,0.22,0.0
94,8,0.24,0.0
94,10,0.0,0.82
94,12,0.3,0.0
94,14,0.84,0.16
94,16,0.88,0.12
94,18,0.38,0.0
94,20,0.22,0.0
94,22,0.0,0.84
94,24,0.0,0.84
94,26,0.0,0.72
94,28,0.0,0.8
94,30,0.0,0.62
94,32,0.0,0.82
94,34,0.0,0.72
94,36,0.0,0.72
94,38,0.0,0.84
94,40,0.0,0.82
94,42,0.0,0.76
94,44,0.0,0.72
94,46,0.0,0.82
94,48,0.0,0.78
95,0,0.9,0.1
95,2,0.16,0.0
95,4,0.28,0.0
95,6,0.3,0.0
95,8,0.0,0.7
95,10,0.3,0.0
95,12,0.0,0.7
95,14,0.34,0.0
95,16,0.0,0.66
95,18,0.0,0.66
95,20,0.34,0.0
95,22,0.0,0.78
95,24,0.24,0.0
95,26,0.32,0.0
95,28,0.0,0.76
95,30,0.0,0.74
95,32,0.22,0.0
95,34,0.3,0.0
95,36,0.26,0.0
95,38,0.18,0.0
95,40,0.0,0.72
95,42,0.0,0.74
95,44,0.0,0.7
95,46,0.0,0.76
95,48,0.0,0.76
96,0,0.32,0.0
96,2,0.0,0.7
96,4,0.28,0.0
96,6,0.1,0.0
96,8,0.16,0.0
96,10,0.2,0.0
96,12,0.26,0.0
96,14,0.26,0.0
96,16,0.2,0.0
96,18,0.14,0.0
96,20,0.28,0.0
96,22,0.18,0.0
96,24,0.24,0.0
96,26,0.22,0.0
96,28,0.18,0.0
96,30,0.24,0.0
96,32,0.24,0.0
96,34,0.24,0.0
96,36,0.3,0.0
96,38,0.18,0.0
96,40,0.22,0.0
96,42,0.06,0.0
96,44,0.3,0.0
96,46,0.26,0.0
96,48,0.26,0.0
97,0,0.0,0.76
97,2,0.22,0.0
97,4,0.2,0.0
97,6,0.96,0.04
97,8,0.86,0.12
97,10,0.28,0.0
97,12,0.18,0.0
97,14,0.96,0.02
97,16,0.84,0.14
97,18,0.94,0.04
97,20,0.82,0.16
97,22,0.96,0.02
97,24,0.92,0.08
97,26,0.86,0.12
97,28,0.9,0.08
97,30,0.86,0.12
97,32,0.88,0.08
97,34,0.9,0.08
97,36,0.9,0.1
97,38,0.8,0.16
97,40,0.94,0.04
97,42,0.98,0.02
97,44,0.9,0.06
97,46,0.88,0.1
97,48,0.9,0.1
98,0,0.0,0.78
98,2,0.28,0.0
98,4,0.1,0.0
98,6,0.16,0.0
98,8,0.18,0.0
98,10,0.2,0.0
98,12,0.18,0.0
98,14,0.18,0.0
98,16,0.22,0.0
98,18,0.3,0.0
98,20,0.9,0.06
98,22,0.8,0.14
98,24,0.86,0.14
98,26,0.88,0.12
98,28,0.9,0.1
98,30,0.88,0.06
98,32,0.84,0.14
98,34,0.9,0.1
98,36,0.9,0.06
98,38,0.82,0.18
98,40,0.92,0.08
98,42,0.94,0.04
98,44,0.88,0.08
98,46,0.88,0.12
98,48,0.92,0.08
99,0,0.26,0.0
99,2,0.86,0.1
99,4,0.18,0.0
99,6,0.86,0.12
99,8,0.2,0.0
99,10,0.24,0.0
99,12,0.34,0.0
99,14,0.18,0.0
99,16,0.0,0.7
99,18,0.88,0.08
99,20,0.92,0.08
99,22,0.86,0.12
99,24,0.9,0.1
99,26,0.24,0.0
99,28,0.9,0.1
99,30,0.92,0.06
99,32,0.88,0.1
99,34,0.92,0.08
99,36,0.9,0.1
99,38,0.88,0.1
99,40,0.82,0.14
99,42,0.82,0.16
99,44,0.88,0.08
99,46,0.84,0.1
99,48,0.86,0.12
100,0,0.96,0.04
